"Source","Target","weight","jaccard","ra","pa","cn","salton","hubprom","hubdep","sorensen","lhn","AdamAdar","cosine_similarity","pearson_similarity"
1,71,2,0.356,0.454812458506901,3192,32,0.566393860323831,0.380952380952381,0.842105263157895,0.5,0.0100250626566416,7.5627219237362,0.55225,0.45861
1,73,3,0.5,0.701813629254387,4704,48,0.699854212223765,0.571428571428571,0.857142857142857,0.647058823529412,0.0102040816326531,11.5148610073721,0.55123,0.45753
1,74,1,0.404,0.61034321397203,4788,42,0.606976978666884,0.5,0.736842105263158,0.554744525547445,0.0087719298245614,10.0830615254084,0.54979,0.45687
1,77,1,0.449,0.58128230477888,3948,42,0.668437364783192,0.5,0.893617021276596,0.598425196850394,0.0106382978723404,10.0121681557302,0.54841,0.45019
1,78,2,0.467,0.634804210782308,4032,42,0.661437827766148,0.5,0.875,0.615384615384615,0.0104166666666667,10.0323918443971,0.54643,0.44988
1,79,4,0.345,0.429824405450326,2772,30,0.56980288229819,0.357142857142857,0.909090909090909,0.48695652173913,0.0108225108225108,7.09239516838739,0.54903,0.45807
1,8,25,0.701,1.23603521553421,6972,70,0.838338383339281,0.833333333333333,0.843373493975904,0.809815950920245,0.0100401606425703,17.3413690400187,0.65879,0.43706
1,82,5,0.365,0.399610701754645,2688,31,0.597925481103106,0.369047619047619,0.96875,0.508771929824561,0.0115327380952381,7.1995361847065,0.5597,0.45692
1,83,1,0.404,0.514646361050782,3612,38,0.632280409357736,0.452380952380952,0.883720930232558,0.552845528455285,0.0105204872646733,9.04145469189358,0.54431,0.44899
1,85,1,0.433,0.552522167249726,3948,41,0.652522189431211,0.488095238095238,0.872340425531915,0.582677165354331,0.0103850050658561,9.72614630547893,0.55979,0.45121
1,87,1,0.465,0.549361809621392,3696,42,0.690849279707757,0.5,0.954545454545455,0.612903225806452,0.0113636363636364,9.91063653617578,0.54414,0.45358
1,9,12,0.716,1.31160955412245,7812,75,0.848555291627663,0.806451612903226,0.892857142857143,0.820809248554913,0.00960061443932412,18.5358731322387,0.58816,0.44989
1,90,1,0.326,0.354294434737953,2688,30,0.578637562357845,0.357142857142857,0.9375,0.464285714285714,0.0111607142857143,7.0625879772796,0.54721,0.45631
1,92,4,0.386,0.452541707618735,3360,36,0.621059003408119,0.428571428571429,0.9,0.533333333333333,0.0107142857142857,8.48251562329972,0.58154,0.48514
1,93,1,0.43,0.532087540695303,3444,39,0.664558222176222,0.464285714285714,0.951219512195122,0.578512396694215,0.0113240418118467,9.30305759679445,0.54562,0.44962
1,94,6,0.379,0.429545739022405,3024,33,0.600099198148979,0.392857142857143,0.916666666666667,0.525423728813559,0.0109126984126984,7.67547587867301,0.55586,0.46389
1,97,2,0.379,0.517618210359285,3948,36,0.572946312671307,0.428571428571429,0.765957446808511,0.527131782945736,0.00911854103343465,8.53765197956113,0.55092,0.44971
10,104,3,0.37,0.354157107012051,2275,27,0.566073811829836,0.415384615384615,0.771428571428571,0.510204081632653,0.0118681318681319,6.330567243971,0.9892,0.99416
10,109,9,0.324,0.3477680475736,1885,23,0.529751455660611,0.353846153846154,0.793103448275862,0.456521739130435,0.0122015915119363,5.56284153602499,0.98805,0.99308
10,11,5,0.584,0.741966336972496,3835,47,0.758953509938335,0.723076923076923,0.796610169491525,0.716666666666667,0.0122555410691004,11.4626312281326,0.99988,0.99987
10,112,1,0.247,0.272597680594859,1820,20,0.468807230938495,0.307692307692308,0.714285714285714,0.359550561797753,0.010989010989011,4.96788793702277,0.98851,0.99369
10,113,19,0.558,1.14633503251914,7215,63,0.741689928544233,0.567567567567568,0.969230769230769,0.701149425287356,0.00873180873180873,15.673925329687,0.98666,0.99244
10,12,14,0.624,0.985530059214169,5720,60,0.793328828021918,0.681818181818182,0.923076923076923,0.751677852348993,0.0104895104895105,14.679511626192,0.94952,0.96246
10,13,7,0.54,0.711694253292972,4615,49,0.721290525148135,0.690140845070423,0.753846153846154,0.681818181818182,0.0106175514626219,11.7377308944267,0.99677,0.99782
10,15,4,0.523,0.767652148733242,4615,48,0.706570310349193,0.676056338028169,0.738461538461539,0.666666666666667,0.0104008667388949,11.7165372183313,0.99059,0.98925
10,16,19,0.659,1.06918698895721,5395,60,0.816874851312127,0.72289156626506,0.923076923076923,0.777777777777778,0.0111214087117702,14.9133806561758,0.99989,0.99988
